ID	FN	Date	FollowHours	DOB	Beggar	ExactAge	AgeClass	Sex	Mother	Target	Time	Species_Item_Simple	RelationtoB	TargetRelation	ProcessingSteps_Complexity	PopFreq_Rarity	Success
753	4	29/06/2007	11.80	01/01/2006	Ronaldo	1.5	1.5	male	Raffi	Raffi	17:24	UNK_LV	mother	mother	0	0.00115667	no
754	4	29/06/2007	11.80	01/01/2006	Ronaldo	1.5	1.5	male	Raffi	Raffi	17:31	UNK_LV	mother	mother	0	0.00115667	yes
755	4	29/06/2007	11.80	01/01/2006	Ronaldo	1.5	1.5	male	Raffi	Raffi	17:32	UNK_LV	mother	mother	0	0.00115667	yes
756	9	06/07/2007	12.05	01/01/2005	Fredy	2.5	2.5	male	Friska	Friska	08:02	MLK_FR	mother	mother	2.35	0.246574575	no
757	13	08/07/2007	11.25	01/01/2005	Fredy	2.5	2.5	male	Friska	Friska	08:00	RAYAP_IN	mother	mother	3	0.086011424	yes
758	13	08/07/2007	11.25	01/01/2005	Fredy	2.5	2.5	male	Friska	Friska	08:08	RAYAP_IN	mother	mother	3	0.086011424	yes
759	13	08/07/2007	11.25	01/01/2005	Fredy	2.5	2.5	male	Friska	Friska	08:10	RAYAP_IN	mother	mother	3	0.086011424	yes
760	31	20/08/2007	10.60	01/01/2001	Lilly	6.6	6.5	female	Lisa	Lisa	10:21	PWN_FR	mother	mother	2	0.046562346	yes
761	31	20/08/2007	10.60	01/01/2001	Lilly	6.6	6.5	female	Lisa	Lisa	11:35	RAYAP_IN	mother	mother	3	0.086011424	yes
762	31	20/08/2007	10.60	01/01/2001	Lilly	6.6	6.5	female	Lisa	Lisa	17:39	PWN_FR	mother	mother	2	0.046562346	yes
763	31	20/08/2007	10.60	01/01/2001	Lilly	6.6	6.5	female	Lisa	Lisa	17:42	PWN_FR	mother	mother	2	0.046562346	yes
764	39	21/08/2007	12.62	01/01/2001	Lilly	6.6	6.5	female	Lisa	Lisa	14:03	MLK_FR	mother	mother	2.35	0.246574575	yes
765	46	23/08/2007	12.42	01/01/2001	Lilly	6.6	6.5	female	Lisa	Lisa	06:26	PWN_FR	mother	mother	2	0.046562346	yes
766	46	23/08/2007	12.42	01/01/2001	Lilly	6.6	6.5	female	Lisa	Lisa	08:48	PWN_FR	mother	mother	2	0.046562346	yes
767	53	28/08/2007	7.92	01/01/2006	Ronaldo	1.7	1.5	male	Raffi	Raffi	15:25	PWN_FR	mother	mother	2	0.046562346	no
768	57	29/08/2007	12.68	01/01/2006	Ronaldo	1.7	1.5	male	Raffi	Raffi	07:59	PWN_FR	mother	mother	2	0.046562346	yes
769	57	29/08/2007	12.68	01/01/2006	Ronaldo	1.7	1.5	male	Raffi	Raffi	11:54	PWN_FR	mother	mother	2	0.046562346	yes
770	57	29/08/2007	12.68	01/01/2006	Ronaldo	1.7	1.5	male	Raffi	Raffi	11:56	PWN_FR	mother	mother	2	0.046562346	yes
771	57	29/08/2007	12.68	01/01/2006	Ronaldo	1.7	1.5	male	Raffi	Raffi	15:14	PWN_FR	mother	mother	2	0.046562346	yes
772	57	29/08/2007	12.68	01/01/2006	Ronaldo	1.7	1.5	male	Raffi	Raffi	15:25	UNK_IN	mother	mother	2.5	0.000214009	no
773	57	29/08/2007	12.68	01/01/2006	Ronaldo	1.7	1.5	male	Raffi	Raffi	15:50	UNK_IN	mother	mother	2.5	0.000214009	yes
774	62	30/08/2007	11.60	01/01/2006	Ronaldo	1.7	1.5	male	Raffi	Raffi	07:52	PWN_FR	mother	mother	2	0.046562346	yes
775	62	30/08/2007	11.60	01/01/2006	Ronaldo	1.7	1.5	male	Raffi	Raffi	14:50	RAYAP_IN	mother	mother	3	0.086011424	yes
776	62	30/08/2007	11.60	01/01/2006	Ronaldo	1.7	1.5	male	Raffi	Raffi	13:34	PWN_FR	mother	mother	2	0.046562346	yes
777	62	30/08/2007	11.60	01/01/2006	Ronaldo	1.7	1.5	male	Raffi	Raffi	14:08	PWN_FR	mother	mother	2	0.046562346	yes
778	68	02/09/2007	11.30	01/01/2006	Ronaldo	1.7	1.5	male	Raffi	Raffi	06:56	PWN_FR	mother	mother	2	0.046562346	yes
779	68	02/09/2007	11.30	01/01/2006	Ronaldo	1.7	1.5	male	Raffi	Raffi	07:04	PWN_FR	mother	mother	2	0.046562346	yes
780	68	02/09/2007	11.30	01/01/2006	Ronaldo	1.7	1.5	male	Raffi	Raffi	13:33	PWN_FR	mother	mother	2	0.046562346	yes
781	68	02/09/2007	11.30	01/01/2006	Ronaldo	1.7	1.5	male	Raffi	Raffi	07:50	PWN_FR	mother	mother	2	0.046562346	yes
782	68	02/09/2007	11.30	01/01/2006	Ronaldo	1.7	1.5	male	Raffi	Raffi	07:51	PWN_FR	mother	mother	2	0.046562346	yes
783	68	02/09/2007	11.30	01/01/2006	Ronaldo	1.7	1.5	male	Raffi	Raffi	07:52	PWN_FR	mother	mother	2	0.046562346	yes
784	68	02/09/2007	11.30	01/01/2006	Ronaldo	1.7	1.5	male	Raffi	Raffi	07:54	PWN_FR	mother	mother	2	0.046562346	yes
785	68	02/09/2007	11.30	01/01/2006	Ronaldo	1.7	1.5	male	Raffi	Raffi	08:33	PWN_FR	mother	mother	2	0.046562346	no
786	68	02/09/2007	11.30	01/01/2006	Ronaldo	1.7	1.5	male	Raffi	Raffi	09:07	MLK_FR	mother	mother	2.35	0.246574575	yes
787	68	02/09/2007	11.30	01/01/2006	Ronaldo	1.7	1.5	male	Raffi	Raffi	09:11	MLK_FR	mother	mother	2.35	0.246574575	yes
788	68	02/09/2007	11.30	01/01/2006	Ronaldo	1.7	1.5	male	Raffi	Raffi	13:09	RAYAP_IN	mother	mother	3	0.086011424	no
789	68	02/09/2007	11.30	01/01/2006	Ronaldo	1.7	1.5	male	Raffi	Raffi	14:39	PWN_FR	mother	mother	2	0.046562346	no
790	107	04/10/2007	9.37	01/01/2001	Lilly	6.8	7	female	Lisa	Lisa	09:01	UBR_FR	mother	mother	3	0.016015042	yes
791	107	04/10/2007	9.37	01/01/2001	Lilly	6.8	7	female	Lisa	Lisa	11:45	RSKU_FR	mother	mother	1	0.008539997	no
792	107	04/10/2007	9.37	01/01/2001	Lilly	6.8	7	female	Lisa	Lisa	11:48	RSKU_FR	mother	mother	1	0.008539997	no
793	107	04/10/2007	9.37	01/01/2001	Lilly	6.8	7	female	Lisa	Lisa	12:30	UNK	mother	mother		0.000835656	yes
794	107	04/10/2007	9.37	01/01/2001	Lilly	6.8	7	female	Lisa	Lisa	12:32	UNK	mother	mother		0.000835656	yes
795	107	04/10/2007	9.37	01/01/2001	Lilly	6.8	7	female	Lisa	Lisa	12:51	UNK	mother	mother		0.000835656	yes
796	107	04/10/2007	9.37	01/01/2001	Lilly	6.8	7	female	Lisa	Lisa	12:53	UNK	mother	mother		0.000835656	yes
797	107	04/10/2007	9.37	01/01/2001	Lilly	6.8	7	female	Lisa	Lisa	12:55	UNK	mother	mother		0.000835656	yes
798	115	21/10/2007	0.80	01/01/2006	Ronaldo	1.8	2	male	Raffi	Raffi	17:39	MLK_FR	mother	mother	2.35	0.246574575	yes
799	115	21/10/2007	0.80	01/01/2006	Ronaldo	1.8	2	male	Raffi	Raffi	17:43	MLK_FR	mother	mother	2.35	0.246574575	yes
800	117	22/10/2007	10.50	01/01/2006	Ronaldo	1.8	2	male	Raffi	Raffi	13:47	BSG_FR	mother	mother	3	0.02116146	yes
801	117	22/10/2007	10.50	01/01/2006	Ronaldo	1.8	2	male	Raffi	Raffi	14:35	BSG_FR	mother	mother	3	0.02116146	yes
802	117	22/10/2007	10.50	01/01/2006	Ronaldo	1.8	2	male	Raffi	Raffi	15:05	BSG_FR	mother	mother	3	0.02116146	no
803	117	22/10/2007	10.50	01/01/2006	Ronaldo	1.8	2	male	Raffi	Raffi	15:09	BSG_FR	mother	mother	3	0.02116146	no
804	117	22/10/2007	10.50	01/01/2006	Ronaldo	1.8	2	male	Raffi	Raffi	15:46	RAYAP_IN	mother	mother	3	0.086011424	yes
805	117	22/10/2007	10.50	01/01/2006	Ronaldo	1.8	2	male	Raffi	Raffi	16:09	PRD_FR	mother	mother	3	0.005951501	yes
806	117	22/10/2007	10.50	01/01/2006	Ronaldo	1.8	2	male	Raffi	Raffi	16:20	PRD_FR	mother	mother	3	0.005951501	no
807	117	22/10/2007	10.50	01/01/2006	Ronaldo	1.8	2	male	Raffi	Raffi	16:25	PRD_FR	mother	mother	3	0.005951501	yes
808	123	30/10/2007	8.35	01/01/2005	Fredy	2.8	3	male	Friska	Friska	14:12	BSG_FR	mother	mother	3	0.02116146	yes
809	123	30/10/2007	8.35	01/01/2005	Fredy	2.8	3	male	Friska	Friska	15:01	BSG_FR	mother	mother	3	0.02116146	yes
810	123	30/10/2007	8.35	01/01/2005	Fredy	2.8	3	male	Friska	Friska	15:16	BSG_FR	mother	mother	3	0.02116146	yes
811	123	30/10/2007	8.35	01/01/2005	Fredy	2.8	3	male	Friska	Friska	15:19	BSG_FR	mother	mother	3	0.02116146	yes
812	123	30/10/2007	8.35	01/01/2005	Fredy	2.8	3	male	Friska	Friska	15:28	BSG_FR	mother	mother	3	0.02116146	yes
813	125	31/10/2007	11.68	01/01/2005	Fredy	2.8	3	male	Friska	Friska	08:32	RAYAP_IN	mother	mother	3	0.086011424	no
814	125	31/10/2007	11.68	01/01/2005	Fredy	2.8	3	male	Friska	Friska	11:08	SPG_FR	mother	mother	3	0.052972439	no
815	125	31/10/2007	11.68	01/01/2005	Fredy	2.8	3	male	Friska	Friska	12:08	BSG_FR	mother	mother	3	0.02116146	yes
816	125	31/10/2007	11.68	01/01/2005	Fredy	2.8	3	male	Friska	Friska	12:12	BSG_FR	mother	mother	3	0.02116146	yes
817	125	31/10/2007	11.68	01/01/2005	Fredy	2.8	3	male	Friska	Friska	12:55	BSG_FR	mother	mother	3	0.02116146	yes
818	125	31/10/2007	11.68	01/01/2005	Fredy	2.8	3	male	Friska	Friska	12:56	BSG_FR	mother	mother	3	0.02116146	no
819	125	31/10/2007	11.68	01/01/2005	Fredy	2.8	3	male	Friska	Friska	13:58	BSG_FR	mother	mother	3	0.02116146	yes
820	125	31/10/2007	11.68	01/01/2005	Fredy	2.8	3	male	Friska	Friska	14:06	BSG_FR	mother	mother	3	0.02116146	yes
821	125	31/10/2007	11.68	01/01/2005	Fredy	2.8	3	male	Friska	Friska	14:10	BSG_FR	mother	mother	3	0.02116146	yes
822	125	31/10/2007	11.68	01/01/2005	Fredy	2.8	3	male	Friska	Friska	12:12	BSG_FR	mother	mother	3	0.02116146	no
823	125	31/10/2007	11.68	01/01/2005	Fredy	2.8	3	male	Friska	Friska	12:46	UBR_FR	mother	mother	3	0.016015042	yes
824	125	31/10/2007	11.68	01/01/2005	Fredy	2.8	3	male	Friska	Friska	08:33	RAYAP_IN	mother	mother	3	0.086011424	yes
825	129	02/11/2007	11.68	01/01/2005	Fredy	2.8	3	male	Friska	Friska	09:56	BSG_FR	mother	mother	3	0.02116146	yes
826	129	02/11/2007	11.68	01/01/2005	Fredy	2.8	3	male	Friska	Friska	13:07	BSG_FR	mother	mother	3	0.02116146	no
827	129	02/11/2007	11.68	01/01/2005	Fredy	2.8	3	male	Friska	Friska	14:03	BSG_FR	mother	mother	3	0.02116146	yes
828	129	02/11/2007	11.68	01/01/2005	Fredy	2.8	3	male	Friska	Friska	14:05	BSG_FR	mother	mother	3	0.02116146	yes
829	129	02/11/2007	11.68	01/01/2005	Fredy	2.8	3	male	Friska	Friska	07:31	SPG_FR	mother	mother	3	0.052972439	yes
830	131	03/11/2007	11.13	01/01/2005	Fredy	2.8	3	male	Friska	Friska	16:26	AKAR_VE	mother	mother	4	0.000779606	yes
831	131	03/11/2007	11.13	01/01/2005	Fredy	2.8	3	male	Friska	Friska	16:34	AKAR_VE	mother	mother	4	0.000779606	yes
832	131	03/11/2007	11.13	01/01/2005	Fredy	2.8	3	male	Friska	Friska	16:08	UBR_FR	mother	mother	3	0.016015042	no
833	137	11/11/2007	3.53	01/01/2001	Lilly	6.9	7	female	Lisa	Lisa	16:14	UNK_LV	mother	mother	0	0.00115667	no
834	137	11/11/2007	3.53	01/01/2001	Lilly	6.9	7	female	Lisa	Lisa	16:42	MLK_FR	mother	mother	2.35	0.246574575	no
835	137	11/11/2007	3.53	01/01/2001	Lilly	6.9	7	female	Lisa	Lisa	17:04	MLK_FR	mother	mother	2.35	0.246574575	no
836	157	01/12/2007	5.00	01/06/2006	Albin	1.5	1.5	male	Alice	Alice	13:34	AKAR_LV	mother	mother	0	0.002338818	no
837	157	02/12/2007	5.00	01/06/2006	Albin	1.5	1.5	male	Alice	Alice	15:58	AKAR_LV	mother	mother	0	0.002338818	no
838	163	03/12/2007	11.52	01/01/2001	Lilly	6.9	7	female	Lisa	Lisa	14:58	SPG_FR	mother	mother	3	0.052972439	no
839	163	03/12/2007	11.52	01/01/2001	Lilly	6.9	7	female	Lisa	Lisa	16:18	UNK_LV	mother	mother	0	0.00115667	no
840	163	03/12/2007	11.52	01/01/2001	Lilly	6.9	7	female	Lisa	Lisa	15:45	MDGK_FR	mother	mother	4	0.002720978	no
841	185	15/01/2008	5.60	01/01/2006	Ronaldo	2.0	2	male	Raffi	Raffi	17:20	GLMB_LV	mother	mother	0	0.003526061	no
842	185	15/01/2008	5.60	01/01/2006	Ronaldo	2.0	2	male	Raffi	Raffi	17:44	UNK_LV	mother	mother	0	0.00115667	no
843	185	15/01/2008	5.60	01/01/2006	Ronaldo	2.0	2	male	Raffi	Raffi	14:29	MLK_FR	mother	mother	2.35	0.246574575	no
844	185	15/01/2008	5.60	01/01/2006	Ronaldo	2.0	2	male	Raffi	Raffi	17:47	UNK_LV	mother	mother	0	0.00115667	no
845	190	18/01/2008	3.60	01/01/2007	Chuck	1.0	1	male	Chick	Chick	18:14	BNGPR_FR	mother	mother	2	0.000896802	no
846	199	31/01/2008	3.97	01/01/2006	Ronaldo	2.1	2	male	Raffi	Raffi	14:32	MLK_FR	mother	mother	2.35	0.246574575	yes
847	208	10/02/2008	12.33	01/01/2001	Lilly	7.1	7	female	Lisa	Lisa	11:22	RAYAP_IN	mother	mother	3	0.086011424	yes
848	208	10/02/2008	12.33	01/01/2001	Lilly	7.1	7	female	Lisa	Lisa	11:25	RAYAP_IN	mother	mother	3	0.086011424	no
849	208	10/02/2008	12.33	01/01/2001	Lilly	7.1	7	female	Lisa	Lisa	11:28	RAYAP_IN	mother	mother	3	0.086011424	no
850	208	10/02/2008	12.33	01/01/2001	Lilly	7.1	7	female	Lisa	Lisa	11:30	RAYAP_IN	mother	mother	3	0.086011424	no
851	208	10/02/2008	12.33	01/01/2001	Lilly	7.1	7	female	Lisa	Lisa	17:01	CMG_FR	mother	mother	5	0.030628831	no
852	208	10/02/2008	12.33	01/01/2001	Lilly	7.1	7	female	Lisa	Lisa	17:12	CMG_FR	mother	mother	5	0.030628831	yes
853	208	10/02/2008	12.33	01/01/2001	Lilly	7.1	7	female	Lisa	Lisa	17:15	CMG_FR	mother	mother	5	0.030628831	yes
854	208	10/02/2008	12.33	01/01/2001	Lilly	7.1	7	female	Lisa	Lisa	17:52	CMG_FR	mother	mother	5	0.030628831	yes
855	208	10/02/2008	12.33	01/01/2001	Lilly	7.1	7	female	Lisa	Lisa	17:54	CMG_FR	mother	mother	5	0.030628831	yes
856	208	10/02/2008	12.33	01/01/2001	Lilly	7.1	7	female	Lisa	Lisa	17:56	CMG_FR	mother	mother	5	0.030628831	yes
857	208	10/02/2008	12.33	01/01/2001	Lilly	7.1	7	female	Lisa	Lisa	17:56	CMG_FR	mother	mother	5	0.030628831	yes
858	208	10/02/2008	12.33	01/01/2001	Lilly	7.1	7	female	Lisa	Lisa	17:58	CMG_FR	mother	mother	5	0.030628831	no
859	208	10/02/2008	12.33	01/01/2001	Lilly	7.1	7	female	Lisa	Lisa	18:04	CMG_FR	mother	mother	5	0.030628831	yes
860	208	10/02/2008	12.33	01/01/2001	Lilly	7.1	7	female	Lisa	Lisa	18:05	CMG_FR	mother	mother	5	0.030628831	yes
861	208	10/02/2008	12.33	01/01/2001	Lilly	7.1	7	female	Lisa	Lisa	18:09	CMG_FR	mother	mother	5	0.030628831	yes
862	208	10/02/2008	12.33	01/01/2001	Lilly	7.1	7	female	Lisa	Lisa	18:10	CMG_FR	mother	mother	5	0.030628831	yes
863	208	10/02/2008	12.33	01/01/2001	Lilly	7.1	7	female	Lisa	Lisa	18:14	CMG_FR	mother	mother	5	0.030628831	yes
864	208	10/02/2008	12.33	01/01/2001	Lilly	7.1	7	female	Lisa	Lisa	18:20	CMG_FR	mother	mother	5	0.030628831	yes
865	208	10/02/2008	12.33	01/01/2001	Lilly	7.1	7	female	Lisa	Lisa	18:24	CMG_FR	mother	mother	5	0.030628831	no
866	208	10/02/2008	12.33	01/01/2001	Lilly	7.1	7	female	Lisa	Lisa	18:26	CMG_FR	mother	mother	5	0.030628831	yes
867	208	10/02/2008	12.33	01/01/2001	Lilly	7.1	7	female	Lisa	Lisa	18:33	CMG_FR	mother	mother	5	0.030628831	no
868	214	13/02/2008	12.27	01/01/2005	Fredy	3.1	3	male	Friska	Friska	13:32	RSKB_FR	mother	mother	1	0.018822642	no
869	214	13/02/2008	12.27	01/01/2005	Fredy	3.1	3	male	Friska	Friska	13:41	RSKB_FR	mother	mother	1	0.018822642	yes
870	215	14/02/2008	12.37	01/03/1999	Ellie	9.0	9	female	Friska	Fredy	17:07	MLK_FR	youngerbrother	others	2.35	0.246574575	no
871	216	14/02/2008	8.52	01/01/2005	Fredy	3.1	3	male	Friska	Friska	17:33	AKAR_LV	mother	mother	0	0.002338818	yes
872	219	15/02/2008	12.27	01/01/2005	Fredy	3.1	3	male	Friska	Friska	07:44	UNK_FR	mother	mother		0.001447112	yes
873	219	15/02/2008	12.27	01/01/2005	Fredy	3.1	3	male	Friska	Friska	15:37	CMG_FR	mother	mother	5	0.030628831	yes
874	224	17/02/2008	11.58	01/01/2005	Fredy	3.1	3	male	Friska	Friska	10:08	UNK_LV	mother	mother	0	0.00115667	yes
875	227	18/02/2008	12.02	01/01/2005	Fredy	3.1	3	male	Friska	Friska	07:56	RP_LV	mother	mother	0	0.004733686	yes
876	237	23/02/2008	11.18	01/01/2003	Chindy	5.1	5	female	Cissy	Cissy	09:48	UNK_LV	mother	mother	0	0.00115667	no
877	237	23/02/2008	11.18	01/01/2003	Chindy	5.1	5	female	Cissy	Cissy	16:13	UNK_LV	mother	mother	0	0.00115667	no
878	237	23/02/2008	11.18	01/01/2003	Chindy	5.1	5	female	Cissy	Cissy	16:17	UNK_LV	mother	mother	0	0.00115667	no
879	237	23/02/2008	11.18	01/01/2003	Chindy	5.1	5	female	Cissy	Cissy	08:24	RAYAP_IN	mother	mother	3	0.086011424	yes
880	237	23/02/2008	11.18	01/01/2003	Chindy	5.1	5	female	Cissy	Cissy	15:59	RAYAP_IN	mother	mother	3	0.086011424	no
881	241	25/02/2008	12.60	01/01/2003	Chindy	5.2	5	female	Cissy	Cissy	10:06	UNK_IN	mother	mother	2.5	0.000214009	no
882	241	25/02/2008	12.60	01/01/2003	Chindy	5.2	5	female	Cissy	Cissy	17:54	UNK_IN	mother	mother	2.5	0.000214009	yes
883	241	25/02/2008	12.60	01/01/2003	Chindy	5.2	5	female	Cissy	Cissy	15:46	AJK_VE	mother	mother	4	0.000244582	yes
884	244	26/02/2008	12.27	01/01/2003	Chindy	5.2	5	female	Cissy	Cissy	11:20	UNK_IN	mother	mother	2.5	0.000214009	no
885	244	26/02/2008	12.27	01/01/2003	Chindy	5.2	5	female	Cissy	Cissy	11:50	UNK_IN	mother	mother	2.5	0.000214009	yes
886	244	26/02/2008	12.27	01/01/2003	Chindy	5.2	5	female	Cissy	Cissy	11:58	UNK_LV	mother	mother	0	0.00115667	yes
887	244	26/02/2008	12.27	01/01/2003	Chindy	5.2	5	female	Cissy	Cissy	15:10	AKAR_LV	mother	mother	0	0.002338818	yes
888	244	26/02/2008	12.27	01/01/2003	Chindy	5.2	5	female	Cissy	Cissy	15:18	AKAR_LV	mother	mother	0	0.002338818	yes
889	261	20/03/2008	11.63	01/01/2001	Lilly	7.2	7	female	Lisa	Lisa	16:40	AKAR_LV	mother	mother	0	0.002338818	no
890	266	26/03/2008	5.17	01/01/2006	Ronaldo	2.2	2	male	Raffi	Raffi	14:14	RSKP_FR	mother	mother	1	0.008799865	no
891	266	26/03/2008	5.17	01/01/2006	Ronaldo	2.2	2	male	Raffi	Raffi	15:56	RSKP_FR	mother	mother	1	0.008799865	yes
892	266	26/03/2008	5.17	01/01/2006	Ronaldo	2.2	2	male	Raffi	Raffi	16:48	RSKP_FR	mother	mother	1	0.008799865	no
893	266	26/03/2008	5.17	01/01/2006	Ronaldo	2.2	2	male	Raffi	Raffi	15:37	RSKP_FR	mother	mother	1	0.008799865	no
894	266	26/03/2008	5.17	01/01/2006	Ronaldo	2.2	2	male	Raffi	Raffi	15:51	RSKP_FR	mother	mother	1	0.008799865	no
895	266	26/03/2008	5.17	01/01/2006	Ronaldo	2.2	2	male	Raffi	Raffi	15:53	RSKP_FR	mother	mother	1	0.008799865	yes
896	305	23/05/2008	10.80	01/01/2005	Fredy	3.4	3.5	male	Friska	Friska	10:10	AKAR_LV	mother	mother	0	0.002338818	no
897	305	23/05/2008	10.80	01/01/2005	Fredy	3.4	3.5	male	Friska	Friska	14:52	AKAR_LV	mother	mother	0	0.002338818	no
898	305	23/05/2008	10.80	01/01/2005	Fredy	3.4	3.5	male	Friska	Friska	06:20	AKAR_LV	mother	mother	0	0.002338818	no
899	305	23/05/2008	10.80	01/01/2005	Fredy	3.4	3.5	male	Friska	Friska	06:44	AKAR_LV	mother	mother	0	0.002338818	no
900	305	23/05/2008	10.80	01/03/1999	Ellie	9.2	9	female	Friska	Fredy	08:23	AKAR_LV	youngerbrother	others	0	0.002338818	no
901	305	23/05/2008	10.80	01/01/2005	Fredy	3.4	3.5	male	Friska	Friska	10:07	AKAR_LV	mother	mother	0	0.002338818	no
902	408	28/11/2008	6.95	01/01/2005	Fredy	3.9	4	male	Friska	Friska	12:45	UNK	mother	mother		0.000835656	yes
903	408	28/11/2008	6.95	01/01/2005	Fredy	3.9	4	male	Friska	Friska	13:08	UNK	mother	mother		0.000835656	yes
904	408	28/11/2008	6.95	01/01/2005	Fredy	3.9	4	male	Friska	Friska	13:00	UNK	mother	mother		0.000835656	yes
905	408	28/11/2008	6.95	01/01/2005	Fredy	3.9	4	male	Friska	Friska	13:14	UNK	mother	mother		0.000835656	yes
906	424	10/01/2009	11.78	01/01/2005	Fredy	4.0	4	male	Friska	Friska	12:10	ULAT_IN	mother	mother	5	0.001289152	no
907	424	10/01/2009	11.78	01/01/2005	Fredy	4.0	4	male	Friska	Friska	12:44	ASK_LV	mother	mother	0	0.018797165	yes
908	424	10/01/2009	11.78	01/01/2005	Fredy	4.0	4	male	Friska	Friska	13:15	ULAT_IN	mother	mother	5	0.001289152	no
909	424	10/01/2009	11.78	01/01/2005	Fredy	4.0	4	male	Friska	Friska	16:37	ATB_VE	mother	mother	4	0.000193628	no
910	10	06/07/2007	12.00	01/01/2005	Fredy	2.5	2.5	male	Friska	Friska	8:02	KULBT_FR	mother	mother	1	0.00967119	no
911	124	30/10/2007	8.35	01/01/2005	Fredy	2.8	3	male	Friska	Friska	14:12	BSG_FR	mother	mother	3	0.02116146	yes
912	124	30/10/2007	8.35	01/01/2005	Fredy	2.8	3	male	Friska	Friska	15:00	BSG_FR	mother	mother	3	0.02116146	yes
913	124	30/10/2007	8.35	01/01/2005	Fredy	2.8	3	male	Friska	Friska	15:16	BSG_FR	mother	mother	3	0.02116146	yes
914	124	30/10/2007	8.35	01/01/2005	Fredy	2.8	3	male	Friska	Friska	15:16	BSG_FR	mother	mother	3	0.02116146	yes
915	124	30/10/2007	8.35	01/01/2005	Fredy	2.8	3	male	Friska	Friska	12:44	BSG_FR	mother	mother	3	0.02116146	no
916	124	30/10/2007	8.35	01/01/2005	Fredy	2.8	3	male	Friska	Friska	15:19	BSG_FR	mother	mother	3	0.02116146	yes
917	124	30/10/2007	8.35	01/01/2005	Fredy	2.8	3	male	Friska	Friska	15:28	BSG_FR	mother	mother	3	0.02116146	yes
918	342	05/07/2007	4.60	01/01/2005	Fredy	2.5	2.5	male	Friska	Friska	15:26	AKAR_NA	mother	mother		0.000443305	
919	342	05/07/2007	4.60	01/01/2005	Fredy	2.5	2.5	male	Friska	Friska	15:28	AKAR_NA	mother	mother		0.000443305	yes
920	126	31/10/2007	11.68	01/01/2005	Fredy	2.8	3	male	Friska	Friska	12:07	BSG_FR	mother	mother	3	0.02116146	no
921	126	31/10/2007	11.68	01/01/2005	Fredy	2.8	3	male	Friska	Friska	12:45	UBR_FR	mother	mother	3	0.016015042	yes
922	126	31/10/2007	11.68	01/01/2005	Fredy	2.8	3	male	Friska	Friska	12:56	UBR_FR	mother	mother	3	0.016015042	
923	126	31/10/2007	11.68	01/01/2005	Fredy	2.8	3	male	Friska	Friska	16:21	BSG_FR	mother	mother	3	0.02116146	
924	126	31/10/2007	11.68	01/01/2005	Fredy	2.8	3	male	Friska	Friska	8:22	SEMUT_IN	mother	mother	2	0.05084763	yes
925	126	31/10/2007	11.68	01/01/2005	Fredy	2.8	3	male	Friska	Friska	14:04	BSG_FR	mother	mother	3	0.02116146	yes
926	126	31/10/2007	11.68	01/01/2005	Fredy	2.8	3	male	Friska	Friska	8:32	RAYAP_IN	mother	mother	3	0.086011424	yes
927	126	31/10/2007	11.68	01/01/2005	Fredy	2.8	3	male	Friska	Ellie	13:31	SPG_FR	mother	mother	3	0.052972439	no
928	126	31/10/2007	11.68	01/01/2005	Fredy	2.8	3	male	Friska	Friska	16:12	BSG_FR	mother	mother	3	0.02116146	
929	126	31/10/2007	11.68	01/01/2005	Fredy	2.8	3	male	Friska	Friska	16:21	BSG_FR	mother	mother	3	0.02116146	yes
930	126	31/10/2007	11.68	01/01/2005	Fredy	2.8	3	male	Friska	Friska	8:12	PRD_FR	mother	mother	3	0.005951501	no
931	126	31/10/2007	11.68	01/01/2005	Fredy	2.8	3	male	Friska	Friska	11:08	SPG_FR	mother	mother	3	0.052972439	no
932	126	31/10/2007	11.68	01/01/2005	Fredy	2.8	3	male	Friska	Friska	14:10	BSG_FR	mother	mother	3	0.02116146	yes
933	210	12/02/2008	8.30	01/01/2005	Fredy	3.1	3	male	Friska	Friska	18:37	RSKB_FR	mother	mother	1	0.018822642	no
934	210	12/02/2008	8.30	01/01/2005	Fredy	3.1	3	male	Friska	Friska	15:46	RSKB_FR	mother	mother	1	0.018822642	
935	136	05/11/2007	6.07	01/01/2005	Fredy	2.8	3	male	Friska	Friska	8:28	RTN_VE	mother	mother	1	0.0028076	yes
936	136	05/11/2007	6.07	01/01/2005	Fredy	2.8	3	male	Friska	Friska	8:46	RTN_VE	mother	mother	1	0.0028076	yes
937	136	05/11/2007	6.07	01/01/2005	Fredy	2.8	3	male	Friska	Friska	9:59	KULBT_FR	mother	mother	1	0.00967119	
938	136	05/11/2007	6.07	01/01/2005	Fredy	2.8	3	male	Friska	Friska	10:06	KULBT_FR	mother	mother	1	0.00967119	yes
939	136	05/11/2007	6.07	01/01/2005	Fredy	2.8	3	male	Friska	Friska	8:17	RTN_VE	mother	mother	1	0.0028076	yes
940	136	05/11/2007	6.07	01/01/2005	Fredy	2.8	3	male	Friska	Friska	8:17	RTN_VE	mother	mother	1	0.0028076	
941	134	04/11/2007	11.73	01/01/2005	Fredy	2.8	3	male	Friska	Friska	11:10	SPG_FR	mother	mother	3	0.052972439	yes
942	134	04/11/2007	11.73	01/01/2005	Fredy	2.8	3	male	Friska	Friska	8:37	AKAR_LV	mother	mother	0	0.002338818	yes
